date,tweet,username,displayname,description,replycity,retweetcount,likecount,language,source
2022-08-26 08:37:27+00:00,"Hey tweeter Family!!

I have started to work on Fiverr, with your support and kind prayers.
Visit my account for something new!

Link: https://t.co/MqawuRby0S

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Datavisualization
@aammar_tufail
 #codanics",Karan_Ladkani,Karan Kumar,"Data Scientist | Data Analyst | Machine Learning |  Treasurer ACM-W @ MUET |
 #pakdatasci",1,0,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-26 06:44:33+00:00,"Mistakes usually done in Self-study Data Science.  https://t.co/tnc2gmGohz
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DeepLearning",karar_ashraf1,Karar Ashraf,Like to learn new things online.,1,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-26 06:41:24+00:00,"Mistakes usually done in Self-study Data Science.  https://t.co/tnc2gmplfz
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DeepLearning",karar_ashraf1,Karar Ashraf,Like to learn new things online.,0,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-26 06:37:47+00:00,"5 things you should know if you want to be successful in your Life.
1. Vision
2. Think Big
3. Ignore Naysayer {people who are always try to discourage you}
4. Work Hard
5. Payback
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",mmubashir94,Muhammad Mubashir Mustafa,,0,2,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 22:13:27+00:00,"#pythonkachilla2 #DataScience 
#pythonkachilla #MachineLearning 
#pakdatasci #DataVisualization 
#github https://t.co/IhWY65nW3B",Ujala_45,Ujala.Tasneem,"Masters in Accounting & Finance | #Excel | Student of #DataScience | #Python & #MachineLearning learner | 
Priority #pakdatasci",0,1,4,qht,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-25 21:40:25+00:00,"An integrated file in which the most commonly used academic phrases and templates have been collected that help you greatly in writing research.

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization 

https://t.co/aNbJ4mW1Dt",Arslan_ICT4D,MUHAMMAD ARSLAN,PhD | #Economist @XJTLU | #ICT4D |#Economic development | #Python | i love #pakdataScience & doing #Business,0,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 20:43:13+00:00,"Essential Machine Learning Algorithms:
#pythonkachilla2 #pythonkachilla #pakdatasci #DataVisualization #MachineLearning https://t.co/rfde7P6pSU",EmissaryNouman,Nouman Ali,"Bachelor in Science| Data Analyst | Machine Learning |
 #Datascience #pakdatascience",0,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-25 18:43:27+00:00,"Did you know that We can create a Streamlit application through ""Google Colab"" with a simple library known as *NGROK* to create a tunnel b/w app and Colab  
#pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization 
@aammar_tufail 
https://t.co/FtDBynU9ui",Jatoi8Sahil,Engr. Sahil Jatoi,Data Scientist | Deep learning | Machine Learning | AI | GCP | Vice Chair ACM & ACM/W | Vice Chair IEEE | GDC Secretary | Member of PUAN | Tech Evangelist,0,0,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 18:42:20+00:00,"Excel makes it easy to create graphs. Let's learn how to make a pie chart. 
1. Select data
2. Click insert on ribbon, then select pie chart
3. Finish up by clicking on checkbox for title
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DataVisualization",realSafi0,Safiullah Qureshi,#datascientist #MachineLearning #Excel,0,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-25 17:33:02+00:00,"GitHub is a great place to work on a Data Science project. Below is the list of Data Science projects you can work on!
A thread 🧵
 #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization https://t.co/dirx6QegDI",MuhammadWasif04,Muhammad Wasif,"Data Scientist | Graduated Mathematician | Data Analyst
I love to do #DataScience projects and having a great interest to
do #DataAnalysis.
#pakdatasci",1,0,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 14:17:54+00:00,"Thank you for reading
If you like this thread and want to learn more about Data Science then follow me here:
Twitter: 
@MalikHassanAR
 
Github: https://t.co/bnodMADnrZ

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization #DataAnalytics",MalikHassanAR,Malik Hassan,MS Graduate | #DataAnalyst | #DataScientist | Seeking for PHD | #pakdatasci| Machine Learning and Deep Learning Researcher,1,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 14:17:51+00:00,"💡𝙃𝙤𝙬 𝙩𝙤 𝙖𝙨𝙠 𝙛𝙤𝙧 𝙝𝙚𝙡𝙥 𝙩𝙤 𝙧𝙚𝙨𝙤𝙡𝙫𝙚 𝙩𝙝𝙚 𝙚𝙧𝙧𝙤𝙧𝙨
As a Data Scientist, you might face errors for which you have to ask for help from your community.
Here are the two approaches👇
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning",MalikHassanAR,Malik Hassan,MS Graduate | #DataAnalyst | #DataScientist | Seeking for PHD | #pakdatasci| Machine Learning and Deep Learning Researcher,1,4,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 11:35:21+00:00,"What businesses or industries are not currently using data science much, but would benefit greatly from it?

#DataScience #machinelearning #pakdatasci #Python #codanics 
 #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization https://t.co/Bnw2mO3cng",HannanBhatti008,Abdul Hannan,"Computer Scientist💻| Data Analyst 📊 | Data Science 📈 |Machine Learning 🤖
I'm a tech geek who loves to code in python and likes to play with numbers.",1,0,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 10:20:01+00:00,"How to import different file types in Python
A🧵
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DataVisualization",ShFaseeh,Faseeh Ahmad,Mechanical Engineer | #pkdataScience | #DataScience,1,5,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-25 07:22:19+00:00,"Sentiment Analysis or (opinion mining) is process of detecting data is  Positive or Negative 😄😡
Libraries use for Sentiment Analysis in python:🗝️
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience  #Tips #machinelearning #Python #codanics #EACADEMY #PandasProfiling #EDA",aspenapp3,Asma Farhan,,1,2,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-25 03:46:11+00:00,"Energy:

Watt hour is the strange unit of #energy, as it is energy use per unit of #time multiplied by time. 

#pythonkachill2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #Datavisualization
#ElectricVehicles #Electricity https://t.co/SR5CjjqGJD",kashifrazagill1,Kashif Raza,Engineer | RA at #LUMS | Enthusiast about Machine Learning and Data Science | #pakdataScience,0,4,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 22:09:07+00:00,"“If you are working on something that you really care about, you don’t have to be pushed. The vision pulls you.” — Steve Jobs

#motivation #MotivationalQuotes #pythonkachilla2 #codanics #pythonkachilla",MalikHassanAR,Malik Hassan,MS Graduate | #DataAnalyst | #DataScientist | Seeking for PHD | #pakdatasci| Machine Learning and Deep Learning Researcher,0,1,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 21:41:42+00:00,"How to use #Zotero with Rmarkdown / bookdown in ur thesis? No need to put references manually or by downloading bibtex file. 

A thread 
#rstats #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Google #googlescholar #AcademicTwitter @zotero",shah_f1,Shah Nawaz,"3rd year PhD Student in Geomechanics at @UGrenobleAlpes.
Research focus on #DiscreteElementModelling. Alumnus of @ense3
Member of #pakdatascience. wannabe #ML",2,5,12,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 21:12:15+00:00,"Here's how you can make a graph in Excel.
*Select data
*Go to Insert tab then click on ""insert column or bar chart""
*Click on any graph  (2D/3D)
*Edit by clicking on checkbox near title
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DataVisualization",realSafi0,Safiullah Qureshi,#datascientist #MachineLearning #Excel,0,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 20:13:14+00:00,"Each type of data is analyzed in different ways by applying statistics. It is necessary to learn types of data before move towards data science. 
  #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization #SQL #Python 
🧵↓↓ https://t.co/8i4mSyY4GZ",amnafarooq20,Amna Farooq,"Computer System Engineer | Biomedical_Engineering | Signal Processing    
#Researcher,  #DataScientist , #DataScience",1,2,11,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 19:59:42+00:00,"A file containing 101 search engines and databases to access millions of research and scientific papers for free. (links are available in the file itself)
https://t.co/kxgdbBuWI0
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",Arslan_ICT4D,MUHAMMAD ARSLAN,PhD | #Economist @XJTLU | #ICT4D |#Economic development | #Python | i love #pakdataScience & doing #Business,0,3,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-24 19:41:37+00:00,"Type of Object Detection in Deep Learning

1. One-Stage Detection
2. Two-Stage Detection

#pythonkachilla2 #pythonkachilla #DataScience #MachineLearning #DeepLearning #Python #pakdatasci #DataVisualization

⬇️(1/3)",Ahsan_ShakoorK,Ahsan Shakoor,SE || #NLP #DataScience  || #pakdatasci,2,3,7,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 19:29:47+00:00,"#pythonkachilla2 #MachineLearning
#DataScience #pakdatasci
#pythonkachilla #DataVisualization 
#DataAnalytics https://t.co/N1O3WLNAxZ",Ujala_45,Ujala.Tasneem,"Masters in Accounting & Finance | #Excel | Student of #DataScience | #Python & #MachineLearning learner | 
Priority #pakdatasci",0,1,4,qht,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-24 19:22:58+00:00,"Data Science is extraction of  underlying patterns from data to predict future outcomes. The important tools for a data scientist to use while doing analysis are: 

#pakdatasci #DeepLearning  #MachineLearning #DataScience #DataAnalytics #pythonkachilla #pythonkachilla2 https://t.co/bzBMiHWFAH",hu42170108,Islam Hussain,"Master's Data Science student at Riphah International Islamabad
Bachelor in Computer science University of Malakand | #datascience #python  #MachineLearning",1,1,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-24 19:22:33+00:00,"Need help in Time Management? Prioritize according to the Given Quadrant
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization https://t.co/LbglCgQ635",foziahameed,Fozia Hameed,Data Scientist | Machine Learning Student...,0,0,6,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 19:20:31+00:00,"You can now convert your hand-drawn design into an HTML code with Sketch2Code

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization https://t.co/wqFPNVbiDX",Arslan_ICT4D,MUHAMMAD ARSLAN,PhD | #Economist @XJTLU | #ICT4D |#Economic development | #Python | i love #pakdataScience & doing #Business,1,1,7,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-24 18:57:24+00:00,"Know the Difference Series - T2

Quantitative Research vs. Qualitative Research

#pythonkachilla2
#pythonkachilla
#DataScience 
#MachineLearning 
#DeepLearning
#Python
#pakdatasci 
#DataVisualization

🧵⬇️ 1/n",LohanaJack,Jackie,A star-dust trying to make impact with data! Data Science | Cosmos | Philosophy | Rationalist,1,4,10,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-24 18:54:28+00:00,"If you are working on an image dataset and don't have enough resources to train the model then Google colab could be your friend.

Google Colab: https://t.co/W8axOZdeal

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization #DataAnalytics",MalikHassanAR,Malik Hassan,MS Graduate | #DataAnalyst | #DataScientist | Seeking for PHD | #pakdatasci| Machine Learning and Deep Learning Researcher,0,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 18:09:33+00:00,"How to treat or remove outliers - Feature Engineering

Technique 3: IQR based filtering 

A thread 👇

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Datavisualization
@aammar_tufail
 #codanics",Karan_Ladkani,Karan Kumar,"Data Scientist | Data Analyst | Machine Learning |  Treasurer ACM-W @ MUET |
 #pakdatasci",1,0,5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 17:14:58+00:00,"Now you know, What is Data Cleaning? Let's see some Data Cleaning Tools:
1. Pandas (Python)
2. Numpy (Python)
3. Janitor (R)
4. Data.Validator (R)
5. Microsoft Excel
6. SQL
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization #SQL #Python",mumer012001,Umer Mansoor,"Enthusiast About:
📈#DataScience,
🤖#MachineLearning,
🧠#AI,
🐧#OpenSource
I am always keen to learn and implement new technologies in these fields. #pakdatasci",0,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 15:03:16+00:00,"Hello guy's. Here are some of my favorite FREE resources out there right now to help you become a Data Analyst!

#pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",AliHasn83750343,Ali Hasnain,I'm an experienced data analyst and data scientist with a deep understanding of the field who helps businesses grow by transforming their sleeping data.,1,2,6,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 14:09:35+00:00,"Steps for Data wrangling to convert raw data into useful data:

* Data Discovery.
* Data Structuring.
* Data Cleaning.
* Data Enriching.
* Data Validating.
* Data Publishing.

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",ErassMirza,Erass Mirza,,0,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-24 12:26:51+00:00,"Statistics Joke 😀 x:D
Learning with fun makes learning easy for you!

#pythonkachilla2
#pythonkachilla
#MachineLearning
#DataScience
#Statistics
#Python 
#pakdatasci 
#DataVisualization https://t.co/1egbIOWETu",LohanaJack,Jackie,A star-dust trying to make impact with data! Data Science | Cosmos | Philosophy | Rationalist,1,0,6,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-24 11:44:25+00:00,"Do you know there is a website called Python Package Index, where you can find any python package and publish your python package.
Go and check it out 
https://t.co/q1W3Vs5M3v

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Python #pythonprogramming",taqihaider9,Taqi Haider🇵🇰,"Electrical Engineer | #pythonprogrammer | Tweets about #DataScience | #MachineLearning |#python |
 #pakdataScience | #FitnessFreak",0,2,8,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 11:06:26+00:00,"Part 2: Biopython 

Key features and examples.
 #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization #codanics

A Thread!",SabirRimshah,rimshah sabir,"Biotechnology Graduate @cecosoffical 
#iib_cecos 
Research Affiliate @PML
#PML #Averos",1,1,6,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 10:18:47+00:00,"Importance of #DataScience in Business:
#DataScience #machinelearning #pakdatasci #Python #codanics #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization 
Data science is being used by numerous businesses across various industries.",HannanBhatti008,Abdul Hannan,"Computer Scientist💻| Data Analyst 📊 | Data Science 📈 |Machine Learning 🤖
I'm a tech geek who loves to code in python and likes to play with numbers.",1,3,5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 08:20:10+00:00,"Have you ever heard of #openai or #gpt3?
OpenAI is an AI research laboratory and company. It can create text from images, make robot hands to solve rubrics, etc
#pythonkachill2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DataVisualization 
#AI #NLP
@aammar_tufail",Jatoi8Sahil,Engr. Sahil Jatoi,Data Scientist | Deep learning | Machine Learning | AI | GCP | Vice Chair ACM & ACM/W | Vice Chair IEEE | GDC Secretary | Member of PUAN | Tech Evangelist,2,1,7,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 07:50:43+00:00,"We're all familiar with the term ""data science,"" but have you ever wondered how it came to be and who invented it?

Let's explore the past to comprehend how the DATA SCIENCE we know today has developed.

#pythonkachilla #pakdatasci #DataScience #Python #codanics #EACADEMY 

🧵: https://t.co/FtfYuKGkqr",Aden_Rajput_,Aden Rajput,"MS Graduate| Data Scientist | #Nustian | #Applied_Mathematics | i love #DataScience and doing applied #MachineLearning
#pakdataScience",1,1,8,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 06:38:27+00:00,"#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience  #Tips #machinelearning #Python #codanics #EACADEMY #PandasProfiling #EDA 
Difference between Anacondas and Miniconda 
Anaconda has a graphical user interface (GUI)
whereas  miniconda has a command-line interface(CLI).",aspenapp3,Asma Farhan,,1,1,5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-24 03:01:51+00:00,"Use siuba library in Python to preserve all your skills from dplyr package in R

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization https://t.co/ne5681PJ7D",Arslan_ICT4D,MUHAMMAD ARSLAN,PhD | #Economist @XJTLU | #ICT4D |#Economic development | #Python | i love #pakdataScience & doing #Business,0,0,6,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-23 21:28:45+00:00,"Looking to get started with statistical tests in Excel? Analysis ToolPak comes in handy with its easy-to-use UI and powerful features. To get started, load it from Add-ins under options.
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DataVisualization",realSafi0,Safiullah Qureshi,#datascientist #MachineLearning #Excel,0,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 20:56:12+00:00,"How can u make a workflow for a team working on one project?

Well i suggest use @DeepnoteHQ . 1 project and all the participants have upload and edit rights.

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Google #googlescholar #AcademicTwitter",shah_f1,Shah Nawaz,"3rd year PhD Student in Geomechanics at @UGrenobleAlpes.
Research focus on #DiscreteElementModelling. Alumnus of @ense3
Member of #pakdatascience. wannabe #ML",1,3,19,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 20:46:33+00:00,"Recursive function for factorial of n numbers
what would be your next recursive function🤔

#recursion #DSA #factorial #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization https://t.co/caAIFEuvYd",saifysolangi,Saif Ali,Software Engineer | Regular tweets about #DataScience | #python  #machinelearning #pakdatasci | #DSA #DataStructures #algorithams #mysql,0,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 20:19:32+00:00,"Know the Difference Series - 1

Machine Leaning vs. Deep Learning

#pythonkachilla2
#pythonkachilla
#DataScience 
#MachineLearning 
#DeepLearning
#Python
#pakdatasci 
#DataVisualization

🧵⬇️ 1/n",LohanaJack,Jackie,A star-dust trying to make impact with data! Data Science | Cosmos | Philosophy | Rationalist,1,1,7,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-23 19:59:08+00:00,"Have you heard of #BERT or #gpt3? These are the large language models and their architecture is based on #Transformers  architecture.
#pythonkachill2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #Datavisualization
#DeepLearning #NLP #AI
 Simple guide in a 🧵⬇️ https://t.co/vVPWscchUd",kashifrazagill1,Kashif Raza,Engineer | RA at #LUMS | Enthusiast about Machine Learning and Data Science | #pakdataScience,2,16,24,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 19:54:18+00:00,"DATA Analytics is The BACK BONE of datA SCIENCE, as One is Dealing with Big Data for 🍎🍒ful Insights. The ReQuired tools for Data Science are: 

#pakdatasci #DeepLearning #pythonkachilla #pythonkachilla2 #DataScience #DataAnalytics #MachineLearning 

Thread....💻📈🧵 https://t.co/aGNmYS8mSt",hu42170108,Islam Hussain,"Master's Data Science student at Riphah International Islamabad
Bachelor in Computer science University of Malakand | #datascience #python  #MachineLearning",2,0,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 19:41:30+00:00,"How to choose a right statistical test
#pakdatasci #pythonkachilla #pythonkachilla2 #Statistics #MachineLearning https://t.co/yPa0HBo9kR",EmissaryNouman,Nouman Ali,"Bachelor in Science| Data Analyst | Machine Learning |
 #Datascience #pakdatascience",0,0,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-23 18:59:17+00:00,"Wanna find out, What is Data Cleaning? Check the thread 🧵 below 👇. (1/8)
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",mumer012001,Umer Mansoor,"Enthusiast About:
📈#DataScience,
🤖#MachineLearning,
🧠#AI,
🐧#OpenSource
I am always keen to learn and implement new technologies in these fields. #pakdatasci",1,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 18:55:27+00:00,"How to learn data science?
A🧵
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning #DataVisualization",ShFaseeh,Faseeh Ahmad,Mechanical Engineer | #pkdataScience | #DataScience,1,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
2022-08-23 18:48:04+00:00,"Do you difference between Power Bi Desktop and Power BI Service??

 A thread 🧵

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Datavisualization
@aammar_tufail
 #codanics",Karan_Ladkani,Karan Kumar,"Data Scientist | Data Analyst | Machine Learning |  Treasurer ACM-W @ MUET |
 #pakdatasci",1,1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 18:07:45+00:00,"Top Data Analytics Tools for Data Analysts:
As the area of data analytics increases, so does the number of data analysis tools accessible.
 #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",mmubashir94,Muhammad Mubashir Mustafa,,1,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 18:01:44+00:00,"Quick tip:

Asking 2-3 interesting questions before starting your exploratory data analysis (EDA) is a good way to know the dataset. By doing this, you will have a better sense of your data.
 #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Data",mujtabach_,Mujtaba,,0,0,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 15:58:52+00:00,"What is Apache Spark in Data Science?
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",Moavia112,Moavia Hassan,BS Computer Science | Regular Tweets about : #DataScience | #ComputerScience | #EDA | #python | #Office365 | #MetaAnalysis | #machinelearning | #pakdatasci,1,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 15:25:47+00:00,"PYTHON IS FUN.😃😃
Here is how you can print emojis with or without a module in Python.
The output will be:
😂
😜
🤐
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization #DataAnalytics https://t.co/zznIULXiZm",MalikHassanAR,Malik Hassan,MS Graduate | #DataAnalyst | #DataScientist | Seeking for PHD | #pakdatasci| Machine Learning and Deep Learning Researcher,0,0,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 14:14:51+00:00,"10 steps to clean your data in python
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",foziahameed,Fozia Hameed,Data Scientist | Machine Learning Student...,1,1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 13:04:40+00:00,"Want to explore Data Distribution?
You must know the Boxplot/whiskers plot.
#Statistics  #pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Datavisualization https://t.co/cE6fVFWrTh",D_Awan69,Dania Batool,"PhD Scholar | Computer Engineer | Data Science | Uetian | Lahore✌
#Datascience #MachineLearning #DeepLearning #pakdatasci",1,0,6,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 12:41:06+00:00,"Data science best explainations

A Thread 🧵

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Datavisualization",MAbdullahArsha5,M.Abdullah Arshad,Data Scientist,1,3,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
2022-08-23 11:40:58+00:00,"Did you know through Exploratory data analysis (EDA), you can clean **80%** of the data.

#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #Datavisualization
@aammar_tufail
 #codanics
https://t.co/bBZKdyfCvj",Jatoi8Sahil,Engr. Sahil Jatoi,Data Scientist | Deep learning | Machine Learning | AI | GCP | Vice Chair ACM & ACM/W | Vice Chair IEEE | GDC Secretary | Member of PUAN | Tech Evangelist,0,1,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 10:50:08+00:00,"Summary of data science. 
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization https://t.co/iR3Am5OVl2",Mh5_4_01,Muhammad Haris,Bachelor Candidate | #Mathematics | Statistics | #DataScience | #pakdataScience,0,1,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
2022-08-23 10:48:32+00:00,"Why is statistics important in Data Science, Machine learning, and Analytics.
This is a  🧵.
#pythonkachilla2 #pythonkachilla #pakdatasci #DataScience #MachineLearning  #DataVisualization",Mh5_4_01,Muhammad Haris,Bachelor Candidate | #Mathematics | Statistics | #DataScience | #pakdataScience,1,1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
